id,name,age,job,balance,housing,loan,y
3073,Emma,27,Engineer,2053,no,yes,no
3074,John,32,Nurse,4668,no,yes,yes
3075,Charlie,38,Analyst,2049,yes,no,no
3076,John,52,Scientist,3442,no,no,no
3077,Jane,35,Teacher,3175,yes,no,yes
3078,Sophia,45,Scientist,1040,no,yes,yes
3079,Alice,24,Nurse,4247,yes,no,yes
3080,Olivia,42,Lawyer,3764,no,yes,yes
3081,Olivia,43,Lawyer,1853,yes,yes,no
3082,John,47,Teacher,756,yes,no,no
3083,Emma,48,Scientist,3237,no,yes,no
3084,Alice,60,Scientist,4640,yes,yes,no
3085,Liam,25,Scientist,2502,no,no,no
3086,Jane,48,Engineer,2724,no,no,yes
3087,John,31,Nurse,3508,no,yes,no
3088,Liam,59,Doctor,1809,no,no,no
3089,Sophia,34,Artist,2533,yes,yes,yes
3090,Liam,42,Lawyer,1312,yes,yes,yes
3091,Liam,35,Analyst,4505,yes,no,yes
3092,Bob,24,Analyst,2809,yes,yes,no
3093,Emma,47,Scientist,2490,yes,yes,no
3094,Bob,25,Engineer,3501,no,no,yes
3095,Alice,57,Programmer,4079,no,no,no
3096,Emma,49,Engineer,4917,no,yes,yes
3097,Olivia,34,Artist,2576,no,yes,yes
3098,Charlie,57,Scientist,999,no,no,no
3099,Doe,28,Lawyer,1346,yes,yes,yes
3100,John,31,Scientist,2809,no,no,yes
3101,Sophia,45,Analyst,3740,no,no,no
3102,Charlie,59,Programmer,1938,no,no,yes
3103,John,43,Nurse,2717,no,yes,yes
3104,Doe,26,Programmer,3358,no,yes,yes
3105,Emma,48,Doctor,771,no,yes,yes
3106,Doe,51,Analyst,3569,yes,yes,yes
3107,Olivia,40,Nurse,4777,yes,no,yes
3108,John,48,Lawyer,2844,no,yes,no
3109,Charlie,59,Nurse,3795,yes,no,no
3110,Alice,60,Nurse,2236,no,yes,yes
3111,Emma,47,Artist,4177,yes,no,no
3112,Jane,52,Artist,3258,no,yes,yes
3113,Emma,24,Artist,4362,yes,no,yes
3114,Alice,41,Nurse,2712,yes,yes,yes
3115,Liam,29,Artist,3584,yes,yes,yes
3116,John,52,Analyst,2855,yes,yes,yes
3117,Doe,27,Artist,2996,no,no,no
3118,Charlie,22,Analyst,2659,no,no,yes
3119,Alice,25,Programmer,2208,no,no,yes
3120,Sophia,43,Doctor,4451,yes,no,yes
3121,Liam,44,Programmer,2703,no,yes,yes
3122,Olivia,59,Scientist,1323,no,yes,no
3123,Alice,24,Analyst,691,yes,no,yes
3124,Bob,38,Doctor,2210,yes,no,yes
3125,John,38,Lawyer,2621,yes,yes,no
3126,Olivia,60,Programmer,2155,no,no,no
3127,Liam,60,Programmer,4752,no,yes,yes
3128,Sophia,44,Lawyer,1992,no,yes,no
3129,Jane,40,Scientist,4527,yes,yes,no
3130,Doe,35,Engineer,4553,yes,yes,yes
3131,Sophia,37,Analyst,1078,no,yes,no
3132,Alice,36,Nurse,2545,yes,yes,no
3133,Olivia,49,Lawyer,2404,yes,yes,yes
3134,Doe,46,Nurse,4001,yes,yes,no
3135,Charlie,42,Artist,2429,no,no,yes
3136,Charlie,35,Lawyer,3842,no,yes,yes
3137,John,52,Doctor,2583,no,yes,yes
3138,Charlie,33,Lawyer,4428,yes,no,yes
3139,Sophia,58,Manager,1915,yes,yes,no
3140,Sophia,53,Manager,1649,yes,yes,yes
3141,Charlie,57,Lawyer,4335,no,no,yes
3142,Jane,44,Artist,1168,yes,yes,no
3143,Alice,43,Scientist,1729,no,no,yes
3144,Liam,47,Nurse,2262,no,no,no
3145,Jane,32,Teacher,3076,no,yes,no
3146,Emma,50,Scientist,4314,yes,yes,yes
3147,Emma,30,Scientist,1518,no,yes,yes
3148,Doe,24,Scientist,3902,no,yes,yes
3149,Liam,35,Nurse,2375,no,yes,no
3150,Alice,37,Engineer,1630,yes,no,yes
3151,Jane,29,Doctor,1164,yes,no,yes
3152,Emma,36,Doctor,3889,yes,yes,no
3153,Sophia,43,Engineer,1354,no,yes,no
3154,Charlie,37,Lawyer,2711,yes,yes,no
3155,Emma,22,Nurse,1076,yes,yes,yes
3156,Jane,46,Doctor,4301,no,no,yes
3157,Charlie,53,Engineer,4260,no,yes,no
3158,Olivia,55,Teacher,895,yes,no,yes
3159,Sophia,51,Nurse,1811,no,no,no
3160,Doe,45,Doctor,2812,no,no,yes
3161,Doe,49,Analyst,2875,no,no,yes
3162,Bob,30,Scientist,4863,no,yes,no
3163,Jane,32,Scientist,610,no,yes,no
3164,Alice,22,Lawyer,3638,yes,no,yes
3165,Bob,59,Teacher,987,yes,yes,no
3166,Liam,59,Nurse,4028,yes,no,yes
3167,Doe,24,Analyst,1621,no,yes,yes
3168,Bob,47,Engineer,1918,no,yes,no
3169,Doe,60,Teacher,4841,no,no,yes
3170,Doe,54,Engineer,4201,yes,no,no
3171,Olivia,28,Teacher,4362,yes,yes,no
3172,Alice,32,Lawyer,2717,no,no,yes
3173,Olivia,40,Artist,1052,yes,no,no
3174,Liam,48,Scientist,2936,yes,yes,no
3175,Charlie,60,Doctor,1421,no,no,yes
3176,Doe,30,Programmer,958,no,yes,yes
3177,Emma,44,Artist,4563,no,yes,yes
3178,Sophia,46,Scientist,643,yes,yes,yes
3179,Doe,27,Programmer,4928,no,yes,yes
3180,Charlie,56,Nurse,3034,no,no,no
3181,Doe,37,Nurse,2915,yes,no,no
3182,Jane,42,Scientist,4714,yes,yes,no
3183,Bob,50,Analyst,1208,yes,no,yes
3184,Sophia,45,Engineer,2923,no,yes,no
3185,Liam,58,Nurse,4800,yes,yes,no
3186,Sophia,28,Doctor,3395,yes,yes,no
3187,Olivia,42,Programmer,1966,yes,no,yes
3188,Emma,42,Engineer,2744,no,yes,yes
3189,John,36,Analyst,3201,no,yes,yes
3190,Liam,46,Engineer,2519,no,yes,no
3191,Bob,59,Doctor,4747,no,no,no
3192,Olivia,25,Analyst,4146,no,yes,no
3193,Emma,33,Nurse,2219,yes,no,no
3194,Bob,43,Lawyer,2241,no,yes,no
3195,Olivia,45,Lawyer,4089,yes,no,yes
3196,Olivia,39,Lawyer,4707,no,no,yes
3197,John,37,Programmer,2258,yes,yes,yes
3198,Charlie,28,Nurse,4767,no,no,yes
3199,Sophia,47,Manager,4911,yes,yes,no
3200,Jane,38,Engineer,530,no,no,yes
3201,Bob,48,Programmer,1017,yes,yes,no
3202,Doe,47,Doctor,3086,yes,no,no
3203,Alice,36,Artist,2989,yes,yes,yes
3204,John,51,Lawyer,875,yes,yes,no
3205,Bob,23,Engineer,3966,yes,yes,yes
3206,Liam,30,Artist,2737,no,yes,no
3207,John,51,Manager,2012,yes,yes,no
3208,Sophia,56,Lawyer,2317,yes,no,no
3209,Olivia,52,Teacher,4916,no,yes,yes
3210,Doe,53,Lawyer,4256,no,yes,no
3211,Charlie,26,Artist,2131,no,yes,no
3212,Doe,29,Programmer,2964,yes,no,no
3213,Bob,51,Doctor,4856,no,no,no
3214,Bob,26,Analyst,1931,yes,no,no
3215,John,42,Scientist,1403,yes,no,no
3216,Alice,31,Nurse,2128,yes,no,no
3217,Emma,40,Scientist,4862,yes,yes,no
3218,John,33,Artist,3477,yes,yes,yes
3219,Jane,35,Manager,2243,no,no,no
3220,John,56,Manager,990,no,no,yes
3221,Doe,32,Manager,4254,yes,no,no
3222,Charlie,60,Engineer,3898,yes,no,no
3223,Emma,59,Doctor,2337,yes,no,yes
3224,Olivia,22,Analyst,3991,yes,yes,yes
3225,Emma,54,Nurse,1321,yes,yes,no
3226,Sophia,23,Teacher,512,yes,no,yes
3227,John,60,Lawyer,1794,no,yes,no
3228,Emma,59,Engineer,4004,yes,yes,yes
3229,Emma,26,Programmer,3667,no,no,yes
3230,Olivia,25,Artist,3964,yes,no,yes
3231,Jane,52,Teacher,2242,yes,no,no
3232,Alice,50,Programmer,1851,yes,no,no
3233,Alice,56,Engineer,714,no,no,no
3234,Alice,34,Teacher,4197,yes,yes,no
3235,Charlie,57,Engineer,540,yes,yes,yes
3236,John,31,Manager,1589,yes,no,yes
3237,Liam,52,Doctor,1754,yes,yes,no
3238,John,39,Manager,4790,yes,no,yes
3239,John,44,Doctor,3719,no,no,yes
3240,Bob,27,Artist,4000,no,yes,no
3241,Sophia,26,Nurse,4988,yes,yes,yes
3242,Charlie,56,Lawyer,3999,yes,yes,no
3243,Olivia,40,Scientist,3287,yes,yes,yes
3244,Charlie,37,Nurse,1511,no,no,yes
3245,Liam,51,Artist,1413,no,yes,no
3246,Alice,45,Scientist,3929,no,no,yes
3247,Bob,32,Engineer,2634,no,yes,yes
3248,Liam,36,Artist,3827,yes,yes,no
3249,Bob,33,Analyst,4841,yes,yes,yes
3250,Bob,49,Teacher,4431,no,no,yes
3251,Jane,33,Teacher,2535,no,no,no
3252,Sophia,36,Doctor,3029,no,yes,yes
3253,Sophia,47,Analyst,814,yes,yes,yes
3254,Emma,24,Engineer,2415,no,yes,no
3255,Sophia,54,Nurse,2748,yes,yes,yes
3256,Charlie,38,Programmer,1885,no,yes,no
3257,Emma,47,Lawyer,4119,no,yes,yes
3258,Emma,51,Analyst,2678,yes,yes,no
3259,Doe,29,Engineer,2557,yes,yes,no
3260,Bob,34,Analyst,3072,no,yes,yes
3261,Doe,60,Scientist,547,yes,no,no
3262,Jane,54,Artist,3437,no,yes,yes
3263,Liam,45,Nurse,2452,yes,no,no
3264,Liam,35,Analyst,2222,yes,no,no
3265,Olivia,22,Artist,1122,no,no,yes
3266,Liam,26,Programmer,2796,no,no,yes
3267,Jane,51,Lawyer,4158,yes,no,yes
3268,Bob,22,Programmer,1476,no,no,no
3269,Alice,32,Engineer,4112,yes,yes,yes
3270,Emma,38,Scientist,1090,no,no,yes
3271,Sophia,27,Nurse,1791,no,yes,no
3272,Liam,26,Nurse,3181,no,no,no
3273,Alice,43,Manager,3266,no,yes,no
3274,Alice,47,Programmer,1673,yes,no,no
3275,Jane,44,Teacher,1066,no,no,yes
3276,Liam,37,Artist,4330,no,no,yes
3277,Bob,60,Artist,3460,no,no,yes
3278,Bob,25,Lawyer,3682,no,no,yes
3279,Emma,60,Doctor,966,no,yes,yes
3280,Bob,43,Manager,3953,yes,yes,no
3281,Sophia,50,Manager,2333,no,yes,yes
3282,Charlie,26,Engineer,695,no,yes,no
3283,Doe,40,Nurse,4548,no,no,yes
3284,Olivia,41,Artist,4100,no,no,yes
3285,Emma,29,Analyst,3923,no,no,yes
3286,Bob,55,Nurse,4930,no,no,no
3287,Charlie,55,Manager,3594,no,yes,yes
3288,John,22,Nurse,2772,yes,no,no
3289,Sophia,32,Lawyer,3095,yes,yes,yes
3290,Sophia,34,Nurse,3444,yes,no,yes
3291,John,27,Engineer,3745,yes,no,no
3292,Olivia,43,Programmer,2220,no,yes,no
3293,John,32,Manager,4851,yes,no,yes
3294,Jane,58,Doctor,3184,no,no,no
3295,Sophia,37,Analyst,3954,yes,yes,yes
3296,Jane,53,Doctor,2622,yes,yes,no
3297,Doe,60,Nurse,607,no,no,no
3298,John,56,Programmer,786,yes,no,no
3299,Bob,40,Artist,2022,no,yes,no
3300,Charlie,49,Teacher,3966,yes,yes,yes
3301,Doe,34,Engineer,3477,no,yes,yes
3302,Alice,46,Programmer,2515,no,no,no
3303,Olivia,41,Artist,2490,no,no,yes
3304,Olivia,47,Artist,3622,yes,no,yes
3305,Sophia,58,Scientist,3711,yes,yes,yes
3306,Jane,28,Nurse,1458,no,no,yes
3307,Bob,46,Analyst,1412,yes,no,no
3308,Sophia,51,Analyst,2333,no,no,no
3309,Doe,55,Lawyer,899,yes,no,no
3310,Olivia,22,Lawyer,3809,no,no,yes
3311,Alice,22,Doctor,2472,no,no,no
3312,Sophia,49,Engineer,2079,yes,no,yes
3313,Bob,50,Doctor,3947,yes,yes,no
3314,Emma,45,Scientist,3643,no,yes,no
3315,Doe,45,Manager,2005,no,no,no
3316,Doe,26,Doctor,4186,yes,no,yes
3317,Charlie,32,Analyst,4289,no,no,yes
3318,Alice,44,Doctor,831,no,yes,no
3319,Emma,50,Lawyer,3916,no,no,no
3320,Bob,25,Doctor,3770,no,yes,no
3321,John,28,Manager,2386,yes,yes,no
3322,Liam,37,Analyst,941,no,yes,no
3323,Jane,36,Analyst,4607,no,yes,no
3324,Emma,48,Analyst,3432,no,no,yes
3325,Charlie,55,Nurse,3322,yes,no,no
3326,Charlie,56,Artist,4106,yes,no,yes
3327,Charlie,34,Artist,4860,yes,no,yes
3328,Sophia,53,Scientist,3852,no,yes,no
3329,Bob,60,Scientist,2620,no,yes,yes
3330,Charlie,49,Teacher,905,yes,yes,yes
3331,Olivia,52,Lawyer,1318,yes,no,no
3332,Alice,60,Programmer,1833,no,yes,no
3333,Doe,41,Artist,3857,yes,yes,yes
3334,Emma,23,Manager,3195,no,yes,no
3335,Olivia,58,Engineer,882,yes,no,yes
3336,John,37,Scientist,4638,yes,no,no
3337,Jane,41,Lawyer,2098,no,no,yes
3338,Liam,47,Scientist,4366,no,no,no
3339,Jane,27,Engineer,4157,yes,yes,no
3340,Bob,52,Scientist,3817,yes,yes,yes
3341,Sophia,51,Doctor,1157,no,yes,yes
3342,Bob,26,Programmer,3282,yes,yes,yes
3343,Charlie,23,Scientist,3480,yes,no,no
3344,Alice,53,Lawyer,1501,no,yes,yes
3345,Liam,23,Programmer,1808,yes,no,yes
3346,Charlie,26,Programmer,4798,no,no,yes
3347,Bob,25,Analyst,2151,yes,no,yes
3348,Emma,29,Teacher,2115,no,no,no
3349,Olivia,51,Manager,1572,yes,yes,no
3350,Charlie,41,Scientist,2872,yes,no,yes
3351,Alice,35,Engineer,3731,no,no,no
3352,Emma,58,Nurse,2659,yes,yes,no
3353,Sophia,55,Manager,1593,yes,yes,no
3354,John,54,Analyst,1361,no,yes,no
3355,John,36,Artist,4698,no,yes,yes
3356,Bob,34,Programmer,4268,yes,no,no
3357,Charlie,46,Manager,2259,no,no,yes
3358,Sophia,29,Scientist,4051,yes,no,yes
3359,Doe,60,Scientist,1439,yes,no,no
3360,John,37,Nurse,520,no,yes,yes
3361,Bob,57,Nurse,2642,no,yes,no
3362,Liam,44,Doctor,4296,yes,no,no
3363,Emma,42,Nurse,2058,no,no,no
3364,John,34,Artist,1916,no,no,yes
3365,Liam,37,Manager,3848,yes,yes,no
3366,Liam,53,Engineer,3566,yes,yes,no
3367,Olivia,56,Nurse,907,yes,no,yes
3368,Sophia,47,Doctor,1768,no,no,no
3369,Bob,60,Artist,1788,yes,no,yes
3370,Bob,37,Manager,1358,no,yes,no
3371,Jane,32,Nurse,2391,no,no,no
3372,Alice,60,Scientist,801,yes,no,yes
3373,Charlie,57,Programmer,732,yes,yes,no
3374,John,52,Teacher,2465,yes,no,no
3375,Olivia,43,Artist,4470,yes,yes,yes
3376,Sophia,51,Programmer,825,no,no,yes
3377,Olivia,43,Artist,4323,no,no,no
3378,Jane,23,Doctor,2608,no,yes,yes
3379,Bob,37,Nurse,1238,no,yes,no
3380,Jane,36,Scientist,2808,yes,yes,yes
3381,Doe,56,Scientist,2107,no,no,yes
3382,Charlie,39,Programmer,1206,no,yes,yes
3383,Olivia,27,Teacher,2000,yes,yes,yes
3384,Doe,34,Programmer,4727,yes,no,yes
3385,John,48,Manager,3962,no,yes,yes
3386,Emma,31,Nurse,508,no,yes,yes
3387,Alice,40,Manager,3676,no,no,yes
3388,Emma,58,Scientist,614,yes,yes,yes
3389,Charlie,59,Programmer,851,no,yes,no
3390,Liam,32,Lawyer,4572,yes,no,yes
3391,Liam,48,Manager,2658,yes,yes,no
3392,John,45,Scientist,4593,no,no,yes
3393,Sophia,47,Doctor,4723,no,yes,yes
3394,Alice,51,Analyst,940,yes,no,no
3395,Sophia,31,Nurse,1664,yes,yes,no
3396,Olivia,23,Nurse,4682,no,yes,yes
3397,Sophia,26,Doctor,552,yes,yes,yes
3398,Olivia,53,Engineer,3127,yes,no,no
3399,Jane,36,Analyst,2886,no,yes,no
3400,Doe,33,Teacher,3277,yes,no,yes
3401,Alice,48,Engineer,3617,no,no,yes
3402,Doe,50,Engineer,1222,yes,no,no
3403,Olivia,33,Lawyer,1572,yes,yes,no
3404,Jane,36,Programmer,3252,yes,yes,no
3405,Emma,57,Lawyer,4925,no,yes,yes
3406,John,28,Scientist,2289,yes,yes,yes
3407,Emma,23,Manager,1481,no,no,no
3408,Liam,27,Engineer,3637,yes,no,yes
3409,Sophia,56,Nurse,3465,no,yes,no
3410,Olivia,59,Teacher,632,no,yes,yes
3411,Olivia,32,Analyst,1460,yes,yes,yes
3412,Olivia,54,Scientist,2953,no,no,yes
3413,Emma,39,Analyst,1710,yes,no,yes
3414,Olivia,33,Teacher,4335,no,yes,no
3415,Emma,52,Programmer,2221,yes,no,no
3416,Emma,51,Manager,597,no,no,no
3417,Bob,58,Lawyer,1150,no,yes,yes
3418,Bob,55,Teacher,2815,yes,no,yes
3419,Bob,41,Doctor,4348,no,no,yes
3420,Sophia,60,Scientist,1939,no,yes,no
3421,Emma,55,Manager,4491,yes,yes,yes
3422,Alice,26,Manager,1899,yes,yes,no
3423,Doe,36,Doctor,785,yes,yes,no
3424,Charlie,33,Manager,3708,no,yes,yes
3425,Charlie,52,Engineer,3508,yes,yes,yes
3426,John,43,Scientist,3453,yes,yes,no
3427,Olivia,30,Teacher,1606,yes,yes,yes
3428,Liam,28,Engineer,4067,yes,no,no
3429,Alice,57,Lawyer,2544,yes,yes,no
3430,Liam,54,Artist,4751,no,yes,no
3431,Liam,46,Doctor,2017,no,yes,yes
3432,Sophia,26,Teacher,1485,no,yes,yes
3433,Jane,46,Lawyer,1474,no,no,yes
3434,Emma,59,Doctor,4884,yes,no,no
3435,Jane,22,Engineer,1067,no,yes,no
3436,Sophia,45,Teacher,1093,no,no,no
3437,Emma,24,Artist,1646,no,no,yes
3438,Sophia,47,Programmer,2969,no,no,yes
3439,Emma,60,Doctor,3836,no,yes,yes
3440,Emma,56,Engineer,2107,no,no,no
3441,Jane,39,Nurse,4722,no,no,yes
3442,Charlie,51,Lawyer,2056,yes,no,no
3443,Liam,52,Teacher,1360,no,yes,no
3444,Alice,46,Engineer,3386,no,no,yes
3445,Bob,36,Lawyer,4766,yes,no,no
3446,Doe,46,Programmer,3470,yes,no,yes
3447,Doe,26,Programmer,3544,no,yes,no
3448,Jane,33,Analyst,3413,no,no,yes
3449,Doe,53,Analyst,4344,no,yes,no
3450,Doe,44,Programmer,3756,yes,no,yes
3451,Doe,32,Programmer,4822,no,yes,no
3452,Jane,32,Artist,3782,yes,yes,no
3453,John,36,Teacher,4971,no,yes,no
3454,Liam,44,Engineer,4992,no,no,no
3455,Liam,27,Programmer,4309,yes,no,no
3456,Bob,29,Nurse,1400,yes,no,yes
3457,Sophia,38,Nurse,4887,no,yes,yes
3458,Liam,46,Doctor,3794,yes,yes,no
3459,Bob,42,Artist,4612,yes,no,no
3460,Alice,45,Doctor,2820,yes,yes,no
3461,Liam,48,Doctor,3030,no,yes,no
3462,Charlie,55,Programmer,1711,yes,no,yes
3463,Emma,27,Teacher,2687,yes,yes,yes
3464,Jane,59,Scientist,2614,no,yes,no
3465,Olivia,24,Programmer,2358,yes,yes,no
3466,John,49,Teacher,1065,yes,no,yes
3467,Sophia,51,Programmer,2751,yes,yes,yes
3468,Emma,54,Lawyer,628,no,yes,yes
3469,Charlie,59,Engineer,4276,no,yes,yes
3470,Jane,45,Nurse,2838,yes,yes,yes
3471,John,26,Engineer,1774,yes,yes,no
3472,Liam,30,Teacher,3104,no,yes,yes
3473,Liam,25,Lawyer,801,yes,no,no
3474,John,36,Programmer,4374,no,no,yes
3475,Doe,34,Doctor,1286,no,no,yes
3476,Emma,34,Doctor,932,yes,no,no
3477,Emma,38,Teacher,3946,no,no,yes
3478,Jane,55,Lawyer,2457,yes,yes,no
3479,John,22,Lawyer,2496,yes,yes,no
3480,Sophia,35,Artist,3642,yes,yes,no
3481,Charlie,33,Doctor,2569,yes,no,yes
3482,Doe,50,Programmer,936,no,yes,yes
3483,Emma,53,Programmer,1846,no,no,no
3484,Liam,60,Programmer,4415,yes,yes,no
3485,John,55,Engineer,4435,yes,yes,yes
3486,Doe,34,Doctor,4876,no,no,no
3487,Emma,39,Analyst,2437,yes,yes,no
3488,Sophia,57,Analyst,4331,no,no,no
3489,Liam,47,Nurse,532,yes,yes,no
3490,John,22,Engineer,1064,no,no,yes
3491,Olivia,28,Manager,715,yes,yes,yes
3492,Alice,42,Engineer,4444,yes,yes,yes
3493,Emma,35,Doctor,3227,yes,no,no
3494,Doe,48,Doctor,2936,yes,no,no
3495,Bob,51,Teacher,844,yes,no,no
3496,John,46,Artist,3299,no,yes,yes
3497,Doe,56,Nurse,2884,yes,yes,yes
3498,Sophia,39,Engineer,4785,no,no,yes
3499,Doe,33,Artist,505,yes,no,no
3500,Liam,34,Artist,695,yes,no,no
3501,Olivia,52,Doctor,4030,no,no,no
3502,Emma,44,Analyst,1230,no,yes,yes
3503,Charlie,45,Programmer,4436,no,no,no
3504,Liam,60,Analyst,2205,yes,no,yes
3505,John,39,Scientist,2815,yes,yes,no
3506,John,42,Teacher,4894,yes,yes,yes
3507,Bob,57,Teacher,1080,yes,yes,no
3508,Liam,23,Nurse,2113,yes,no,no
3509,Jane,22,Nurse,3586,yes,no,yes
3510,Alice,36,Teacher,2225,no,no,no
3511,Jane,29,Scientist,4026,yes,no,yes
3512,Emma,56,Scientist,755,no,no,no
3513,Emma,48,Teacher,1506,no,no,no
3514,Olivia,60,Lawyer,1250,no,yes,yes
3515,John,25,Nurse,3336,no,yes,no
3516,Bob,51,Doctor,3940,yes,no,yes
3517,Emma,35,Engineer,3802,no,yes,no
3518,John,49,Artist,1363,no,yes,no
3519,Alice,26,Engineer,3106,no,yes,no
3520,Sophia,33,Artist,1843,no,yes,yes
3521,Liam,34,Lawyer,4227,yes,no,no
3522,John,36,Lawyer,2985,yes,no,no
3523,Bob,27,Teacher,518,yes,no,yes
3524,Doe,49,Scientist,834,yes,no,yes
3525,Alice,48,Doctor,1636,no,no,yes
3526,Jane,50,Doctor,1147,yes,no,no
3527,Jane,41,Doctor,3827,no,no,no
3528,Doe,48,Doctor,1103,yes,no,yes
3529,Bob,35,Scientist,3197,no,yes,yes
3530,John,46,Doctor,1565,no,no,yes
3531,John,59,Scientist,2094,yes,no,yes
3532,Liam,34,Artist,2413,yes,yes,no
3533,Liam,34,Manager,2017,no,no,yes
3534,Liam,53,Manager,943,no,yes,no
3535,Doe,50,Manager,1700,no,no,yes
3536,John,23,Lawyer,3815,no,yes,yes
3537,Liam,42,Scientist,4256,no,no,no
3538,Doe,33,Doctor,1961,no,yes,no
3539,Jane,31,Analyst,4474,yes,yes,yes
3540,Emma,22,Engineer,836,no,yes,no
3541,Bob,33,Nurse,1573,no,yes,yes
3542,Emma,54,Lawyer,1496,yes,no,yes
3543,Sophia,51,Teacher,3226,no,yes,no
3544,Liam,38,Scientist,2790,yes,yes,yes
3545,Bob,47,Analyst,2301,yes,yes,no
3546,Sophia,48,Manager,2845,no,no,yes
3547,Doe,57,Teacher,2936,yes,yes,yes
3548,Liam,50,Doctor,4843,yes,no,no
3549,Liam,26,Teacher,3215,yes,no,yes
3550,Bob,32,Engineer,1416,yes,yes,yes
3551,Jane,53,Artist,1591,no,yes,no
3552,Liam,49,Nurse,4333,yes,yes,yes
3553,Bob,57,Lawyer,727,yes,no,yes
3554,Bob,39,Artist,4890,no,no,no
3555,John,23,Scientist,3906,yes,no,yes
3556,Alice,37,Scientist,1005,yes,no,yes
3557,Charlie,33,Teacher,3518,no,no,yes
3558,John,58,Analyst,2397,no,no,no
3559,Charlie,39,Scientist,967,yes,no,no
3560,Olivia,38,Scientist,2294,no,no,no
3561,Jane,44,Manager,4091,no,yes,yes
3562,Jane,22,Nurse,2817,no,no,no
3563,Alice,29,Analyst,3557,no,yes,yes
3564,Sophia,46,Scientist,2693,no,yes,no
3565,Liam,24,Teacher,4150,no,no,no
3566,Emma,58,Programmer,3484,yes,no,no
3567,Emma,22,Programmer,1853,no,no,yes
3568,Liam,50,Analyst,1464,no,yes,yes
3569,Doe,45,Programmer,4780,no,no,no
3570,Charlie,59,Engineer,818,no,no,no
3571,Charlie,35,Lawyer,4267,no,no,yes
3572,Doe,48,Teacher,1564,yes,yes,no
3573,Emma,55,Artist,4230,no,yes,yes
3574,Charlie,32,Teacher,4093,no,yes,yes
3575,Jane,37,Analyst,4030,no,no,no
3576,Charlie,26,Scientist,2345,yes,no,no
3577,Bob,42,Engineer,3281,yes,yes,yes
3578,Olivia,29,Teacher,1152,no,no,no
3579,Jane,50,Lawyer,1609,no,yes,yes
3580,Liam,48,Lawyer,4639,yes,no,no
3581,John,29,Analyst,2460,yes,no,no
3582,Jane,30,Engineer,2085,yes,no,no
3583,Charlie,34,Scientist,2052,yes,no,no
3584,Jane,34,Engineer,3252,no,yes,no
3585,Sophia,32,Manager,1509,no,no,no
3586,Charlie,38,Analyst,4915,no,no,yes
3587,Charlie,57,Artist,2525,yes,no,no
3588,Bob,25,Scientist,903,no,yes,no
3589,Liam,38,Doctor,851,yes,no,no
3590,John,41,Lawyer,4412,no,yes,yes
3591,John,25,Manager,4124,no,no,yes
3592,Liam,37,Scientist,3985,no,no,no
3593,Alice,44,Doctor,3959,yes,no,no
3594,Olivia,45,Analyst,1719,no,no,yes
3595,Jane,54,Artist,629,no,yes,yes
3596,Jane,44,Doctor,1872,no,no,no
3597,Alice,53,Teacher,2984,no,no,yes
3598,Jane,56,Lawyer,1235,yes,yes,no
3599,Alice,39,Analyst,2506,yes,yes,yes
3600,Olivia,53,Analyst,2469,yes,yes,yes
3601,Liam,40,Programmer,3302,no,yes,no
3602,Emma,54,Engineer,971,no,no,no
3603,Olivia,36,Programmer,3265,yes,no,no
3604,Jane,60,Scientist,3305,no,no,no
3605,Charlie,59,Manager,2248,no,yes,yes
3606,John,51,Manager,3107,yes,yes,yes
3607,Doe,44,Programmer,3368,no,no,no
3608,Charlie,24,Engineer,2897,yes,no,no
3609,John,40,Lawyer,2804,no,no,yes
3610,Sophia,53,Manager,3500,no,no,no
3611,Liam,35,Programmer,1510,no,yes,yes
3612,Liam,24,Doctor,2402,no,yes,no
3613,Doe,34,Engineer,1192,yes,no,yes
3614,Olivia,25,Nurse,1356,no,yes,yes
3615,Sophia,43,Teacher,2700,yes,yes,no
3616,Bob,58,Manager,1830,yes,no,no
3617,Olivia,37,Nurse,3450,no,no,no
3618,Liam,23,Artist,2621,yes,no,yes
3619,Doe,56,Analyst,3449,yes,yes,no
3620,Alice,34,Teacher,2851,no,no,no
3621,Sophia,27,Nurse,4781,no,no,no
3622,Olivia,42,Engineer,4666,no,no,no
3623,Alice,37,Doctor,2715,yes,no,yes
3624,Bob,42,Nurse,2267,no,no,no
3625,Liam,57,Artist,2151,no,yes,no
3626,Emma,52,Lawyer,3972,no,no,yes
3627,Jane,40,Lawyer,4417,yes,yes,no
3628,Sophia,29,Doctor,783,yes,no,yes
3629,Jane,36,Scientist,3160,no,yes,no
3630,John,52,Engineer,4922,yes,yes,no
3631,Emma,27,Engineer,794,no,no,no
3632,Jane,46,Manager,3265,no,no,no
3633,Doe,45,Engineer,4143,no,yes,no
3634,Emma,59,Programmer,1371,yes,no,no
3635,Charlie,55,Manager,2483,no,no,no
3636,Emma,22,Engineer,2868,no,yes,no
3637,Bob,58,Nurse,3697,yes,yes,yes
3638,Charlie,49,Nurse,4052,yes,no,no
3639,Bob,45,Engineer,4548,no,no,yes
3640,Liam,42,Programmer,4119,no,no,yes
3641,Alice,55,Engineer,2083,yes,yes,yes
3642,Bob,40,Analyst,4120,no,yes,yes
3643,Liam,41,Nurse,3008,yes,no,yes
3644,Sophia,41,Programmer,2492,no,no,yes
3645,Charlie,31,Teacher,1975,yes,yes,yes
